HeroID,Class,Lane,Item1,Item2,Item3,Item4,Item5,Item6,TrueScore,NoisyScore,CombatPower
H001,Warrior,Mid,I078,I050,I024,I077,I015,I101,163.7,180.18,180.18
H001,Warrior,Mid,I091,I041,I005,I035,I053,,91.03,91.65,91.65
H001,Warrior,Mid,I064,I031,I048,I058,,,112.4,110.35,110.35
H001,Warrior,Mid,I028,I068,I039,I023,I015,,119.17,120.28,120.28
H001,Warrior,Mid,I101,I005,I100,I026,I012,,81.35,75.87,75.87
H001,Warrior,Mid,I065,I004,I103,I062,I020,,116.31,110.66,110.66
H001,Warrior,Mid,I044,I062,I094,I068,,,89.19,94.54,94.54
H001,Warrior,Mid,I100,I042,I019,I099,I013,,90.48,87.5,87.5
H001,Warrior,Mid,I087,I017,I027,I093,I005,I059,90.29,85.56,85.56
H001,Warrior,Mid,I092,I067,I015,I001,I040,,109.03,111.96,111.96
H001,Warrior,Mid,I088,I109,I077,I012,,,99.15,105.03,105.03
H001,Warrior,Mid,I060,I006,I014,I067,I099,,124.47,128.94,128.94
H001,Warrior,Mid,I096,I040,I003,I074,I098,I082,98.27,103.16,103.16
H001,Warrior,Mid,I042,I026,I025,I037,,,98.25,94.54,94.54
H001,Warrior,Mid,I069,I041,I099,I057,I086,,114.37,106.23,106.23
H001,Warrior,Mid,I035,I020,I021,I036,,,93.05,100.03,100.03
H001,Warrior,Mid,I002,I080,I072,I066,,,128.75,126.67,126.67
H001,Warrior,Mid,I027,I070,I045,I071,,,124.78,123.21,123.21
H001,Warrior,Mid,I035,I019,I091,I103,I037,,75.08,80.06,80.06
H001,Warrior,Mid,I032,I022,I010,I040,I079,I044,123.05,126.47,126.47
H001,Warrior,Mid,I057,I007,I017,I004,I061,I087,90.37,92.42,92.42
H001,Warrior,Mid,I014,I050,I007,I012,,,88.58,98.17,98.17
H001,Warrior,Mid,I051,I023,I091,I077,I076,,126.08,122.03,122.03
H001,Warrior,Mid,I108,I089,I090,I058,I079,I046,134.46,140.69,140.69
H001,Warrior,Mid,I043,I105,I026,I092,I098,,71.4,71.6,71.6
H001,Warrior,Mid,I104,I069,I011,I097,I098,I060,119.1,120.7,120.7
H001,Warrior,Mid,I017,I012,I105,I103,I090,I060,101.67,109.44,109.44
H001,Warrior,Mid,I059,I040,I088,I083,,,86.03,88.21,88.21
H001,Warrior,Mid,I099,I060,I061,I030,I029,I019,96.61,99.21,99.21
H001,Warrior,Mid,I034,I047,I051,I024,I090,I086,76.96,81.09,81.09
H001,Warrior,Mid,I101,I042,I059,I063,I004,,85.28,83.73,83.73
H001,Warrior,Mid,I061,I015,I045,I062,,,97.53,93.44,93.44
H001,Warrior,Mid,I109,I022,I037,I099,I045,,88.37,83.75,83.75
H001,Warrior,Mid,I074,I017,I066,I014,I052,I105,130.42,117.59,117.59
H001,Warrior,Mid,I102,I014,I042,I072,I084,I010,110.01,121.33,121.33
H001,Warrior,Mid,I069,I060,I052,I076,I053,,145.23,137.22,137.22
H001,Warrior,Mid,I080,I032,I071,I021,,,118.18,116.87,116.87
H001,Warrior,Mid,I050,I009,I044,I027,I105,,81.39,80.26,80.26
H001,Warrior,Mid,I076,I056,I101,I073,I044,I070,171.38,174.01,174.01
H001,Warrior,Mid,I031,I023,I085,I086,I010,I095,88.55,92.16,92.16
H001,Warrior,Mid,I074,I108,I063,I015,I076,I077,168.91,176.18,176.18
H001,Warrior,Mid,I042,I072,I013,I106,I057,,122.72,119.15,119.15
H001,Warrior,Mid,I040,I052,I009,I077,,,100.52,99.68,99.68
H001,Warrior,Mid,I088,I105,I077,I099,,,89.05,90.31,90.31
H001,Warrior,Mid,I042,I064,I083,I085,I008,,112.89,111.48,111.48
H001,Warrior,Mid,I028,I105,I018,I075,,,117.45,126.89,126.89
H001,Warrior,Mid,I104,I001,I097,I019,I085,I020,100.57,103.04,103.04
H001,Warrior,Mid,I069,I038,I050,I079,I074,,155.6,161.32,161.32
H001,Warrior,Mid,I026,I027,I088,I041,I039,,80.32,82.98,82.98
H001,Warrior,Mid,I102,I087,I039,I056,I092,I045,93.97,99.48,99.48
H001,Warrior,Mid,I075,I002,I079,I066,,,143.14,144.44,144.44
H001,Warrior,Mid,I109,I017,I038,I008,I048,,79.58,74.42,74.42
H001,Warrior,Mid,I007,I001,I091,I072,I106,I046,114.9,117.19,117.19
H001,Warrior,Mid,I037,I004,I031,I056,,,78.9,76.33,76.33
H001,Warrior,Mid,I076,I051,I081,I041,I092,I049,111.27,108.33,108.33
H001,Warrior,Mid,I049,I056,I070,I028,I085,,135.5,139.47,139.47
H001,Warrior,Mid,I061,I018,I025,I072,,,135.45,143.84,143.84
H001,Warrior,Mid,I108,I047,I054,I020,I037,,92.54,92.64,92.64
H001,Warrior,Mid,I017,I018,I002,I010,I083,I003,96.32,97.81,97.81
H001,Warrior,Mid,I093,I063,I085,I056,,,91.24,99.0,99.0
H001,Warrior,Mid,I011,I018,I083,I104,,,97.38,98.55,98.55
H001,Warrior,Mid,I059,I101,I090,I078,I055,,134.34,151.81,151.81
H001,Warrior,Mid,I024,I059,I066,I055,I071,I105,115.84,119.12,119.12
H001,Warrior,Mid,I050,I046,I029,I024,I055,,68.44,62.42,62.42
H001,Warrior,Mid,I001,I074,I064,I109,I094,I031,122.08,126.68,126.68
H001,Warrior,Mid,I065,I035,I053,I070,I074,I047,156.67,159.66,159.66
H001,Warrior,Mid,I005,I073,I062,I091,,,106.34,113.2,113.2
H001,Warrior,Mid,I015,I075,I062,I089,I011,,114.47,118.33,118.33
H001,Warrior,Mid,I094,I068,I097,I100,,,77.47,76.94,76.94
H001,Warrior,Mid,I060,I067,I011,I079,I012,,154.0,144.58,144.58
H001,Warrior,Mid,I061,I081,I095,I085,,,80.73,79.88,79.88
H001,Warrior,Mid,I010,I088,I082,I070,I103,I075,128.62,123.16,123.16
H001,Warrior,Mid,I079,I007,I044,I069,I100,,138.2,134.19,134.19
H001,Warrior,Mid,I061,I059,I066,I074,,,120.8,124.35,124.35
H001,Warrior,Mid,I043,I054,I046,I103,I038,I022,84.38,91.42,91.42
H001,Warrior,Mid,I089,I077,I096,I039,,,88.56,90.31,90.31
H001,Warrior,Mid,I101,I073,I034,I008,I081,I061,103.63,97.44,97.44
H001,Warrior,Mid,I022,I074,I007,I085,I038,I104,114.6,117.15,117.15
H001,Warrior,Mid,I080,I004,I037,I063,I011,I017,110.4,117.01,117.01
H001,Warrior,Mid,I010,I109,I101,I036,I033,I017,79.23,76.81,76.81
H001,Warrior,Mid,I036,I033,I002,I095,I015,I078,139.4,138.47,138.47
H001,Warrior,Mid,I076,I095,I020,I085,,,112.25,112.33,112.33
H001,Warrior,Mid,I048,I104,I023,I034,I101,,82.3,79.07,79.07
H001,Warrior,Mid,I031,I063,I024,I103,I068,I005,92.09,95.08,95.08
H001,Warrior,Mid,I011,I019,I077,I106,I020,,136.64,135.81,135.81
H001,Warrior,Mid,I097,I053,I099,I050,I031,,74.77,76.34,76.34
H001,Warrior,Mid,I057,I093,I082,I022,I027,I074,108.51,103.69,103.69
H001,Warrior,Mid,I108,I045,I007,I083,I034,I097,96.51,94.4,94.4
H001,Warrior,Mid,I007,I022,I060,I052,,,101.03,104.67,104.67
H001,Warrior,Mid,I039,I061,I096,I097,I069,,104.66,102.7,102.7
H001,Warrior,Mid,I049,I088,I091,I050,,,68.25,74.14,74.14
H001,Warrior,Mid,I034,I019,I068,I056,I002,,97.65,95.7,95.7
H001,Warrior,Mid,I103,I058,I049,I087,I041,,102.8,103.95,103.95
H001,Warrior,Mid,I088,I006,I013,I069,I082,I046,126.94,132.85,132.85
H001,Warrior,Mid,I079,I084,I035,I043,I103,,110.08,102.27,102.27
H001,Warrior,Mid,I033,I084,I075,I051,,,93.47,85.24,85.24
H001,Warrior,Mid,I099,I087,I096,I031,I094,,72.38,66.85,66.85
H001,Warrior,Mid,I076,I099,I025,I067,I044,I087,155.43,165.24,165.24
H001,Warrior,Mid,I024,I041,I071,I002,I087,I107,106.9,103.95,103.95
H001,Warrior,Mid,I002,I053,I013,I068,,,94.72,106.84,106.84
H001,Warrior,Mid,I088,I058,I045,I029,,,85.68,83.26,83.26
H001,Warrior,Mid,I037,I033,I025,I005,I004,I080,123.61,124.75,124.75
H001,Warrior,Mid,I008,I077,I085,I107,,,93.35,100.55,100.55
H001,Warrior,Mid,I077,I082,I016,I091,,,107.97,118.79,118.79
H001,Warrior,Mid,I012,I078,I017,I049,,,141.86,156.48,156.48
H001,Warrior,Mid,I098,I083,I073,I103,I024,I015,117.49,124.59,124.59
H001,Warrior,Mid,I024,I033,I038,I060,I085,I010,86.4,90.83,90.83
H001,Warrior,Mid,I059,I036,I099,I055,I089,I086,78.49,80.81,80.81
H001,Warrior,Mid,I033,I021,I100,I010,I036,,77.78,80.8,80.8
H001,Warrior,Mid,I049,I050,I043,I008,,,71.2,69.24,69.24
H001,Warrior,Mid,I105,I034,I023,I057,I009,,86.11,82.58,82.58
H001,Warrior,Mid,I026,I079,I051,I023,I083,,125.31,125.29,125.29
H001,Warrior,Mid,I014,I019,I070,I099,I056,,130.58,129.47,129.47
H001,Warrior,Mid,I079,I083,I014,I057,,,120.82,118.08,118.08
H001,Warrior,Mid,I034,I014,I005,I010,I074,I094,101.79,105.33,105.33
H001,Warrior,Mid,I100,I058,I003,I064,I020,,124.99,130.96,130.96
H001,Warrior,Mid,I082,I001,I005,I086,I050,I035,89.84,90.24,90.24
H001,Warrior,Mid,I090,I043,I051,I074,,,93.94,100.88,100.88
H001,Warrior,Mid,I066,I091,I099,I063,,,95.48,90.03,90.03
H001,Warrior,Mid,I056,I052,I109,I094,I100,,84.85,84.03,84.03
H001,Warrior,Mid,I070,I029,I001,I050,,,105.85,102.06,102.06
H001,Warrior,Mid,I105,I100,I062,I016,I073,I069,148.56,134.7,134.7
H001,Warrior,Mid,I043,I088,I039,I052,I008,,72.69,72.38,72.38
H001,Warrior,Mid,I083,I012,I047,I069,I044,I011,125.95,125.18,125.18
H001,Warrior,Mid,I098,I099,I038,I083,I026,,78.47,84.41,84.41
H001,Warrior,Mid,I071,I006,I050,I085,,,105.64,108.97,108.97
H001,Warrior,Mid,I039,I090,I050,I014,,,80.75,76.61,76.61
H001,Warrior,Mid,I089,I046,I063,I011,I081,I057,83.49,91.23,91.23
H001,Warrior,Mid,I025,I018,I005,I004,I093,I076,141.28,149.91,149.91
H001,Warrior,Mid,I063,I050,I009,I102,,,89.13,91.72,91.72
H001,Warrior,Mid,I083,I040,I064,I069,I107,I104,142.31,140.69,140.69
H001,Warrior,Mid,I003,I005,I044,I008,I101,,75.44,71.82,71.82
H001,Warrior,Mid,I006,I052,I016,I028,I104,I084,119.75,117.52,117.52
H001,Warrior,Mid,I067,I059,I087,I069,I020,I095,145.28,153.19,153.19
H001,Warrior,Mid,I030,I010,I005,I095,I019,I063,88.78,97.15,97.15
H001,Warrior,Mid,I003,I061,I080,I006,I032,I090,107.99,116.32,116.32
H001,Warrior,Mid,I017,I002,I023,I081,I007,I040,93.85,91.56,91.56
H001,Warrior,Mid,I059,I079,I022,I107,,,122.62,115.76,115.76
H001,Warrior,Mid,I009,I105,I014,I015,I064,I077,146.01,147.04,147.04
H001,Warrior,Mid,I029,I009,I103,I026,I055,I044,75.79,69.08,69.08
H001,Warrior,Mid,I087,I052,I042,I016,I088,I074,113.53,115.37,115.37
H001,Warrior,Mid,I018,I042,I108,I102,I028,I098,114.93,114.08,114.08
H001,Warrior,Mid,I076,I023,I043,I009,,,112.77,110.14,110.14
H001,Warrior,Mid,I036,I019,I097,I054,,,75.07,69.09,69.09
H001,Warrior,Mid,I090,I048,I071,I022,,,105.03,107.73,107.73
H001,Warrior,Mid,I032,I075,I006,I018,I013,,122.77,119.5,119.5
H001,Warrior,Mid,I079,I049,I100,I021,I003,I063,122.45,115.29,115.29
H001,Warrior,Mid,I001,I023,I012,I091,,,87.55,74.97,74.97
H001,Warrior,Mid,I076,I037,I054,I089,I104,I102,100.94,100.8,100.8
H001,Warrior,Mid,I089,I017,I027,I019,I082,,88.51,96.35,96.35
H001,Warrior,Mid,I067,I058,I053,I031,I023,,123.92,134.22,134.22
H001,Warrior,Mid,I089,I005,I077,I024,I092,I064,120.14,117.4,117.4
H001,Warrior,Mid,I012,I081,I106,I101,I039,I045,104.19,101.05,101.05
H001,Warrior,Mid,I001,I072,I031,I025,I016,,134.34,137.49,137.49
H001,Warrior,Mid,I013,I080,I047,I098,I070,I065,162.88,154.74,154.74
H001,Warrior,Mid,I060,I099,I081,I085,,,88.42,89.76,89.76
H001,Warrior,Mid,I036,I007,I025,I015,,,112.7,117.02,117.02
H001,Warrior,Mid,I088,I109,I061,I064,,,103.41,109.75,109.75
H001,Warrior,Mid,I021,I086,I006,I007,,,97.5,97.01,97.01
H001,Warrior,Mid,I047,I037,I027,I056,I033,I043,81.09,80.26,80.26
H001,Warrior,Mid,I104,I098,I059,I006,I014,I095,94.88,90.71,90.71
H001,Warrior,Mid,I069,I023,I021,I101,,,118.25,113.36,113.36
H001,Warrior,Mid,I063,I066,I015,I010,,,108.11,106.89,106.89
H001,Warrior,Mid,I093,I057,I076,I075,,,112.88,114.95,114.95
H001,Warrior,Mid,I054,I026,I096,I087,I042,,74.18,77.57,77.57
H001,Warrior,Mid,I100,I015,I042,I030,,,81.76,78.48,78.48
H001,Warrior,Mid,I031,I095,I053,I026,,,71.43,76.76,76.76
H001,Warrior,Mid,I029,I010,I061,I075,I063,,102.26,100.88,100.88
H001,Warrior,Mid,I056,I019,I028,I079,,,137.45,137.3,137.3
H001,Warrior,Mid,I023,I050,I048,I018,I059,,98.56,94.88,94.88
H001,Warrior,Mid,I025,I081,I046,I035,I026,I043,102.56,90.12,90.12
H001,Warrior,Mid,I005,I089,I073,I008,,,97.45,101.76,101.76
H001,Warrior,Mid,I018,I015,I060,I059,I054,,110.93,115.02,115.02
H001,Warrior,Mid,I098,I044,I029,I038,,,69.73,68.75,68.75
H001,Warrior,Mid,I021,I102,I082,I079,I022,I074,161.5,162.05,162.05
H001,Warrior,Mid,I030,I012,I053,I067,I063,I028,128.76,132.09,132.09
H001,Warrior,Mid,I061,I108,I060,I036,I002,I094,100.34,92.51,92.51
H001,Warrior,Mid,I095,I032,I042,I056,I075,,101.3,98.62,98.62
H001,Warrior,Mid,I076,I020,I074,I001,,,130.68,135.87,135.87
H001,Warrior,Mid,I006,I061,I094,I099,I065,,111.35,104.37,104.37
H001,Warrior,Mid,I055,I068,I051,I062,,,86.83,88.1,88.1
H001,Warrior,Mid,I106,I013,I058,I064,I031,I011,150.09,139.91,139.91
H001,Warrior,Mid,I097,I002,I089,I094,I053,I028,87.87,89.91,89.91
H001,Warrior,Mid,I046,I038,I031,I083,,,79.03,78.88,78.88
H001,Warrior,Mid,I003,I062,I086,I040,,,83.2,76.48,76.48
H001,Warrior,Mid,I091,I059,I074,I096,,,92.72,98.13,98.13
H001,Warrior,Mid,I004,I059,I060,I099,I018,I091,99.9,96.23,96.23
H001,Warrior,Mid,I024,I102,I048,I081,I060,,90.38,86.72,86.72
H001,Warrior,Mid,I082,I001,I081,I010,I050,I089,80.24,81.04,81.04
H001,Warrior,Mid,I068,I005,I038,I055,I097,,83.55,88.34,88.34
H001,Warrior,Mid,I090,I079,I070,I074,I102,,166.67,158.2,158.2
H001,Warrior,Mid,I101,I088,I011,I080,,,92.97,93.25,93.25
H001,Warrior,Mid,I095,I008,I066,I087,I047,,93.0,94.99,94.99
H001,Warrior,Mid,I015,I050,I047,I060,,,96.22,99.55,99.55
H001,Warrior,Mid,I006,I047,I023,I083,I072,I091,122.06,123.14,123.14
H001,Warrior,Mid,I072,I091,I100,I027,,,86.78,85.19,85.19
H001,Warrior,Mid,I043,I031,I070,I015,,,117.53,112.67,112.67
H001,Warrior,Mid,I062,I095,I097,I075,I090,I027,98.81,99.24,99.24
H001,Warrior,Mid,I098,I029,I042,I046,I035,I065,97.32,92.1,92.1
H001,Warrior,Mid,I055,I036,I007,I009,I048,I045,82.47,70.42,70.42
H001,Warrior,Mid,I063,I065,I068,I107,I016,,128.63,131.44,131.44
H001,Warrior,Mid,I091,I069,I087,I106,I038,,122.37,127.9,127.9
H001,Warrior,Mid,I080,I048,I103,I087,I089,,94.03,82.92,82.92
H001,Warrior,Mid,I025,I059,I012,I011,,,114.99,109.19,109.19
H001,Warrior,Mid,I023,I037,I010,I014,I022,,99.8,102.89,102.89
H001,Warrior,Mid,I015,I090,I019,I064,I020,,132.05,145.63,145.63
H001,Warrior,Mid,I067,I081,I003,I038,,,92.01,92.11,92.11
H001,Warrior,Mid,I088,I070,I017,I061,I045,,118.68,114.36,114.36
H001,Warrior,Mid,I057,I095,I083,I003,I038,,77.42,76.71,76.71
H001,Warrior,Mid,I009,I003,I103,I030,,,71.66,76.59,76.59
H001,Warrior,Mid,I083,I043,I053,I075,I044,I084,116.65,112.88,112.88
H001,Warrior,Mid,I101,I042,I063,I076,I086,I090,113.93,109.38,109.38
H001,Warrior,Mid,I108,I071,I057,I059,I039,I073,132.07,128.89,128.89
H001,Warrior,Mid,I102,I040,I022,I034,,,89.6,85.33,85.33
H001,Warrior,Mid,I062,I048,I037,I099,,,76.34,76.8,76.8
H001,Warrior,Mid,I019,I046,I037,I059,,,80.88,87.44,87.44
H001,Warrior,Mid,I080,I021,I092,I069,,,127.59,129.65,129.65
H001,Warrior,Mid,I024,I023,I108,I091,I089,,88.24,87.12,87.12
H001,Warrior,Mid,I102,I020,I021,I031,I015,I006,123.03,121.23,121.23
H001,Warrior,Mid,I074,I017,I057,I034,I048,,96.19,88.68,88.68
H001,Warrior,Mid,I027,I072,I091,I005,,,92.16,96.23,96.23
H001,Warrior,Mid,I041,I045,I019,I048,I058,I070,146.59,146.02,146.02
H001,Warrior,Mid,I069,I039,I016,I004,,,112.43,111.41,111.41
H001,Warrior,Mid,I064,I099,I019,I059,I041,,120.9,140.2,140.2
H001,Warrior,Mid,I001,I095,I070,I065,,,130.22,132.17,132.17
H001,Warrior,Mid,I083,I091,I038,I061,I097,,85.47,82.26,82.26
H001,Warrior,Mid,I086,I019,I103,I073,I094,I057,106.61,104.34,104.34
H001,Warrior,Mid,I089,I015,I094,I062,I006,,99.23,104.93,104.93
H001,Warrior,Mid,I087,I071,I015,I040,,,108.6,109.22,109.22
H001,Warrior,Mid,I052,I080,I108,I029,,,101.06,93.8,93.8
H001,Warrior,Mid,I046,I012,I042,I008,I078,,137.72,144.04,144.04
H001,Warrior,Mid,I025,I075,I068,I029,I101,I099,129.78,125.44,125.44
H001,Warrior,Mid,I026,I003,I011,I069,I109,,104.82,114.64,114.64
H001,Warrior,Mid,I087,I086,I012,I066,I051,,108.69,114.56,114.56
H001,Warrior,Mid,I063,I041,I078,I066,,,168.23,164.47,164.47
H001,Warrior,Mid,I086,I047,I051,I019,,,82.12,87.37,87.37
H001,Warrior,Mid,I055,I048,I050,I002,I037,I045,73.26,73.51,73.51
H001,Warrior,Mid,I040,I058,I072,I012,I028,,133.25,138.93,138.93
H001,Warrior,Mid,I057,I095,I054,I103,I037,I021,76.69,78.54,78.54
H001,Warrior,Mid,I055,I094,I054,I018,I107,I076,105.58,101.11,101.11
H001,Warrior,Mid,I012,I019,I027,I039,I061,I068,103.99,100.64,100.64
H001,Warrior,Mid,I009,I076,I097,I049,I012,,109.28,114.9,114.9
H001,Warrior,Mid,I053,I082,I035,I054,,,77.9,76.6,76.6
H001,Warrior,Mid,I072,I060,I091,I073,,,127.95,125.37,125.37
H001,Warrior,Mid,I026,I024,I107,I049,,,67.48,64.26,64.26
H001,Warrior,Mid,I071,I063,I006,I106,I039,,128.95,131.68,131.68
H001,Warrior,Mid,I039,I064,I072,I095,I060,I029,130.68,144.16,144.16
H001,Warrior,Mid,I102,I001,I020,I034,,,88.4,83.68,83.68
H001,Warrior,Mid,I082,I107,I061,I016,I084,,101.25,101.37,101.37
H001,Warrior,Mid,I037,I054,I023,I063,I089,I083,97.12,103.98,103.98
H001,Warrior,Mid,I004,I016,I098,I036,,,82.44,82.12,82.12
H001,Warrior,Mid,I009,I077,I096,I047,I075,,116.19,118.81,118.81
H001,Warrior,Mid,I073,I056,I034,I081,I088,,106.51,100.85,100.85
H001,Warrior,Mid,I089,I105,I016,I048,I066,,106.06,108.33,108.33
H001,Warrior,Mid,I074,I003,I109,I034,I021,I075,124.29,123.13,123.13
H001,Warrior,Mid,I019,I041,I060,I089,,,102.17,107.2,107.2
H001,Warrior,Mid,I046,I021,I007,I035,,,81.58,86.42,86.42
H001,Warrior,Mid,I054,I082,I046,I007,I038,,77.05,87.03,87.03
H001,Warrior,Mid,I068,I082,I010,I066,I025,,134.62,138.52,138.52
H001,Warrior,Mid,I024,I098,I013,I077,I097,I022,114.87,116.74,116.74
H001,Warrior,Mid,I042,I041,I106,I109,I088,I103,106.68,107.72,107.72
H001,Warrior,Mid,I035,I088,I090,I089,I047,,69.26,68.03,68.03
H001,Warrior,Mid,I069,I075,I046,I106,,,137.65,139.98,139.98
H001,Warrior,Mid,I002,I018,I067,I037,,,101.16,99.67,99.67
H001,Warrior,Mid,I100,I063,I053,I044,I021,,95.13,95.94,95.94
H001,Warrior,Mid,I028,I020,I065,I029,,,122.53,130.61,130.61
H001,Warrior,Mid,I102,I072,I079,I089,,,127.84,121.4,121.4
H001,Warrior,Mid,I109,I069,I092,I071,I090,I097,123.49,130.53,130.53
H001,Warrior,Mid,I054,I059,I010,I015,,,83.5,89.0,89.0
H001,Warrior,Mid,I003,I062,I045,I040,,,80.71,80.24,80.24
H001,Warrior,Mid,I047,I018,I105,I057,I077,I067,126.01,112.64,112.64
H001,Warrior,Mid,I023,I091,I039,I004,I096,,79.65,77.22,77.22
H001,Warrior,Mid,I029,I017,I089,I019,,,81.33,86.6,86.6
H001,Warrior,Mid,I030,I040,I017,I027,I011,I055,82.4,82.3,82.3
H001,Warrior,Mid,I098,I101,I015,I010,I003,I100,80.29,76.28,76.28
H001,Warrior,Mid,I097,I056,I006,I026,I014,,97.73,95.27,95.27
H001,Warrior,Mid,I102,I085,I066,I076,,,124.44,129.68,129.68
H001,Warrior,Mid,I061,I016,I033,I006,,,98.32,101.01,101.01
H001,Warrior,Mid,I039,I086,I002,I097,,,72.75,71.88,71.88
H001,Warrior,Mid,I101,I016,I078,I027,,,140.63,138.06,138.06
H001,Warrior,Mid,I026,I024,I086,I045,I004,I012,84.87,83.21,83.21
H001,Warrior,Mid,I109,I096,I036,I075,,,92.15,87.9,87.9
H001,Warrior,Mid,I046,I021,I065,I100,I094,,104.81,113.27,113.27
H001,Warrior,Mid,I031,I065,I073,I009,I013,I105,142.12,139.83,139.83
H001,Warrior,Mid,I098,I002,I068,I028,I092,I025,123.45,130.96,130.96
H001,Warrior,Mid,I022,I097,I069,I001,I093,,112.86,121.44,121.44
H001,Warrior,Mid,I028,I065,I109,I091,,,112.32,117.93,117.93
H001,Warrior,Mid,I047,I090,I076,I024,I057,,95.25,93.2,93.2
H001,Warrior,Mid,I014,I024,I107,I046,I049,I055,77.4,78.96,78.96
H001,Warrior,Mid,I066,I030,I053,I015,,,105.3,105.17,105.17
H001,Warrior,Mid,I016,I060,I015,I067,I018,,143.96,137.46,137.46
H001,Warrior,Mid,I098,I047,I091,I037,I072,,88.19,89.62,89.62
H001,Warrior,Mid,I006,I011,I042,I064,I015,I050,129.21,121.59,121.59
H001,Warrior,Mid,I059,I077,I095,I040,I088,,96.07,101.78,101.78
H001,Warrior,Mid,I029,I071,I053,I038,I055,,92.18,90.03,90.03
H001,Warrior,Mid,I009,I108,I103,I061,,,90.82,91.73,91.73
H001,Warrior,Mid,I048,I023,I002,I087,I063,I014,101.31,102.75,102.75
H001,Warrior,Mid,I057,I067,I085,I087,I011,,105.89,104.52,104.52
H001,Warrior,Mid,I019,I051,I052,I089,,,78.78,81.1,81.1
H001,Warrior,Mid,I014,I095,I022,I009,I047,I026,97.06,94.75,94.75
H001,Warrior,Mid,I026,I077,I109,I052,I016,,108.74,113.48,113.48
H001,Warrior,Mid,I108,I055,I093,I064,,,103.75,96.76,96.76
H001,Warrior,Mid,I098,I092,I099,I075,I076,,114.12,114.84,114.84
H001,Warrior,Mid,I097,I102,I103,I083,I052,,85.82,94.15,94.15
H001,Warrior,Mid,I061,I086,I078,I052,I063,,149.84,142.34,142.34
H001,Warrior,Mid,I036,I019,I099,I059,I014,I016,105.12,101.56,101.56
H001,Warrior,Mid,I063,I064,I030,I081,I018,,116.14,119.12,119.12
H001,Warrior,Mid,I013,I095,I007,I107,,,82.67,83.41,83.41
H001,Warrior,Mid,I064,I087,I004,I023,,,110.0,111.92,111.92
H001,Warrior,Mid,I078,I087,I042,I020,I039,,150.36,154.03,154.03
H001,Warrior,Mid,I080,I013,I098,I010,I085,I097,105.58,108.93,108.93
H001,Warrior,Mid,I099,I064,I102,I060,I026,I038,114.35,120.69,120.69
H001,Warrior,Mid,I064,I063,I065,I034,I070,I044,167.86,171.3,171.3
H001,Warrior,Mid,I070,I003,I098,I005,I056,I016,133.51,131.9,131.9
H001,Warrior,Mid,I058,I041,I049,I057,I059,,102.83,106.29,106.29
H001,Warrior,Mid,I005,I023,I072,I085,,,108.62,118.93,118.93
H001,Warrior,Mid,I091,I022,I063,I056,I018,,112.76,112.02,112.02
H001,Warrior,Mid,I092,I050,I063,I098,I015,,90.26,85.86,85.86
H001,Warrior,Mid,I087,I063,I085,I071,I088,I070,141.84,149.69,149.69
H001,Warrior,Mid,I061,I072,I021,I065,I008,I051,133.82,133.01,133.01
H001,Warrior,Mid,I064,I076,I049,I079,I087,,161.53,143.98,143.98
H001,Warrior,Mid,I099,I037,I042,I008,I004,,70.21,73.18,73.18
H001,Warrior,Mid,I006,I017,I108,I047,I045,I104,103.21,100.45,100.45
H001,Warrior,Mid,I075,I004,I098,I081,I044,I049,95.69,95.26,95.26
H001,Warrior,Mid,I055,I045,I046,I053,,,74.65,75.88,75.88
H001,Warrior,Mid,I008,I085,I032,I031,I083,,82.83,83.62,83.62
H001,Warrior,Mid,I076,I011,I089,I009,I040,,108.99,112.86,112.86
H001,Warrior,Mid,I044,I022,I003,I069,,,112.82,110.36,110.36
H001,Warrior,Mid,I005,I059,I085,I055,I073,,108.92,111.72,111.72
H001,Warrior,Mid,I054,I035,I003,I090,I061,I076,102.4,101.08,101.08
H001,Warrior,Mid,I041,I049,I074,I050,,,103.47,107.3,107.3
H001,Warrior,Mid,I074,I013,I104,I063,I089,,110.9,114.31,114.31
H001,Warrior,Mid,I027,I044,I064,I065,I104,I098,126.19,120.29,120.29
H001,Warrior,Mid,I044,I022,I079,I039,I047,I056,133.87,141.14,141.14
H001,Warrior,Mid,I064,I082,I109,I101,,,104.5,101.7,101.7
H001,Warrior,Mid,I108,I109,I069,I028,,,126.92,132.05,132.05
H001,Warrior,Mid,I034,I007,I039,I074,I052,,95.58,97.34,97.34
H001,Warrior,Mid,I080,I096,I012,I092,,,95.59,104.37,104.37
H001,Warrior,Mid,I013,I076,I044,I035,I009,I073,143.2,141.6,141.6
H001,Warrior,Mid,I061,I055,I027,I045,I102,I010,81.36,79.93,79.93
H001,Warrior,Mid,I106,I039,I065,I103,I056,I085,131.92,131.79,131.79
H001,Warrior,Mid,I041,I026,I054,I052,I033,I080,102.91,101.35,101.35
H001,Warrior,Mid,I059,I086,I098,I071,I024,I003,98.04,101.96,101.96
H001,Warrior,Mid,I091,I067,I024,I074,I064,I028,154.49,142.01,142.01
H001,Warrior,Mid,I106,I096,I060,I035,I082,I069,138.55,131.25,131.25
H001,Warrior,Mid,I099,I056,I073,I094,I081,I008,107.09,101.37,101.37
H001,Warrior,Mid,I026,I047,I060,I019,I031,I020,105.17,110.17,110.17
H001,Warrior,Mid,I088,I098,I039,I109,I056,I053,89.13,96.75,96.75
