"HeroID","Level","Phys_ATK","HP","Phys_Defense","Attack_Speed","Critical_Rate","HP_5_sec","Armor_Pierce","Life_Steal","Magic_Power","Max_Mana","Magic_Defense","Cooldown_Reduction","Movement_Speed","Mana_5_sec","Magic_Pierce","Magic_Life_Steal","Resistance"
H057,11,296.0,6007,333.0,0.1,0.0,73,0.0,0.0,57.0,1558,215.0,0.0,350.0,36,0.0,0.0,0.0
H057,12,307.0,6270,353.0,0.11,0.0,75,0.0,0.0,60.0,1665,228.0,0.0,350.0,38,0.0,0.0,0.0
H057,13,318.0,6533,373.0,0.12,0.0,77,0.0,0.0,63.0,1772,242.0,0.0,350.0,40,0.0,0.0,0.0
H057,14,328.0,6796,393.0,0.13,0.0,79,0.0,0.0,66.0,1879,255.0,0.0,350.0,42,0.0,0.0,0.0
H057,15,339.0,7059,413.0,0.14,0.0,81,0.0,0.0,69.0,1986,269.0,0.0,350.0,43,0.0,0.0,0.0
H058,1,187.0,3619,135.0,0.0,0.0,57,18.0,0.0,15.0,0,80.0,0.0,380.0,0,18.0,0.0,0.0
H058,2,206.0,3919,156.0,0.02,0.0,59,21.0,0.0,18.0,0,93.0,0.0,380.0,0,21.0,0.0,0.0
H058,3,226.0,4219,177.0,0.04,0.0,61,24.0,0.0,21.0,0,107.0,0.0,380.0,0,24.0,0.0,0.0
H058,4,246.0,4519,198.0,0.06,0.0,63,27.0,0.0,24.0,0,120.0,0.0,380.0,0,27.0,0.0,0.0
H058,5,266.0,4819,219.0,0.08,0.0,65,30.0,0.0,27.0,0,130.0,0.0,380.0,0,30.0,0.0,0.0
H058,6,286.0,5119,241.0,0.1,0.0,67,33.0,0.0,30.0,0,147.0,0.0,380.0,0,33.0,0.0,0.0
H058,7,306.0,5419,262.0,0.12,0.0,69,36.0,0.0,33.0,0,161.0,0.0,380.0,0,36.0,0.0,0.0
H058,8,326.0,5719,283.0,0.14,0.0,71,39.0,0.0,36.0,0,174.0,0.0,380.0,0,39.0,0.0,0.0
H058,9,346.0,6019,304.0,0.16,0.0,73,42.0,0.0,39.0,0,188.0,0.0,380.0,0,42.0,0.0,0.0
H058,10,366.0,6319,325.0,0.18,0.0,76,45.0,0.0,42.0,0,201.0,0.0,380.0,0,45.0,0.0,0.0
H058,11,386.0,6619,347.0,0.2,0.0,78,48.0,0.0,45.0,0,215.0,0.0,380.0,0,48.0,0.0,0.0
H058,12,405.0,6919,368.0,0.22,0.0,80,51.0,0.0,48.0,0,228.0,0.0,380.0,0,51.0,0.0,0.0
H058,13,425.0,7219,389.0,0.24,0.0,82,54.0,0.0,51.0,0,242.0,0.0,380.0,0,54.0,0.0,0.0
H058,14,445.0,7519,410.0,0.26,0.0,84,57.0,0.0,54.0,0,255.0,0.0,380.0,0,57.0,0.0,0.0
H058,15,465.0,7819,431.0,0.28,0.0,86,60.0,0.0,57.0,0,269.0,0.0,380.0,0,60.0,0.0,0.0
H059,1,156.0,3887,155.0,0.0,0.0,68,0.0,0.0,0.0,470,80.0,0.0,370.0,17,0.0,0.0,0.13
H059,2,164.0,4294,178.0,0.01,0.0,72,0.0,0.0,0.0,574,93.0,0.0,370.0,18,0.0,0.0,0.13
H059,3,172.0,4702,202.0,0.02,0.0,76,0.0,0.0,0.0,678,107.0,0.0,370.0,20,0.0,0.0,0.13
H059,4,181.0,5110,226.0,0.03,0.0,80,0.0,0.0,0.0,782,120.0,0.0,370.0,22,0.0,0.0,0.13
H059,5,189.0,5518,250.0,0.04,0.0,84,0.0,0.0,0.0,886,134.0,0.0,370.0,24,0.0,0.0,0.13
H059,6,198.0,5926,274.0,0.05,0.0,89,0.0,0.0,0.0,990,147.0,0.0,370.0,26,0.0,0.0,0.13
H059,7,206.0,6333,298.0,0.06,0.0,93,0.0,0.0,0.0,1094,161.0,0.0,370.0,27,0.0,0.0,0.13
H059,8,214.0,6741,322.0,0.07,0.0,97,0.0,0.0,0.0,1198,174.0,0.0,370.0,29,0.0,0.0,0.13
H059,9,223.0,7149,346.0,0.08,0.0,101,0.0,0.0,0.0,1302,188.0,0.0,370.0,31,0.0,0.0,0.13
H059,10,231.0,7557,370.0,0.09,0.0,106,0.0,0.0,0.0,1406,201.0,0.0,370.0,33,0.0,0.0,0.13
H059,11,240.0,7965,394.0,0.1,0.0,110,0.0,0.0,0.0,1510,215.0,0.0,370.0,35,0.0,0.0,0.13
H059,12,248.0,8372,417.0,0.11,0.0,114,0.0,0.0,0.0,1614,228.0,0.0,370.0,36,0.0,0.0,0.13
H059,13,256.0,8780,441.0,0.12,0.0,118,0.0,0.0,0.0,1718,242.0,0.0,370.0,38,0.0,0.0,0.13
H059,14,265.0,9188,465.0,0.13,0.0,123,0.0,0.0,0.0,1822,255.0,0.0,370.0,40,0.0,0.0,0.13
H059,15,273.0,9596,489.0,0.14,0.0,127,0.0,0.0,0.0,1926,269.0,0.0,370.0,42,0.0,0.0,0.13
H060,1,159.0,3588,142.0,0.0,0.0,48,0.0,0.0,0.0,470,80.0,0.0,360.0,17,0.0,0.0,0.13
H060,2,168.0,3843,163.0,0.01,0.0,50,0.0,0.0,0.0,572,93.0,0.0,360.0,18,0.0,0.0,0.13
H060,3,178.0,4099,185.0,0.02,0.0,52,0.0,0.0,0.0,674,107.0,0.0,360.0,20,0.0,0.0,0.13
H060,4,187.0,4355,207.0,0.03,0.0,54,0.0,0.0,0.0,776,120.0,0.0,360.0,22,0.0,0.0,0.13
H060,5,197.0,4611,228.0,0.04,0.0,56,0.0,0.0,0.0,878,134.0,0.0,360.0,23,0.0,0.0,0.13
H060,6,206.0,4867,250.0,0.05,0.0,58,0.0,0.0,0.0,980,148.0,0.0,360.0,24,0.0,0.0,0.13
H060,7,216.0,5123,272.0,0.06,0.0,60,0.0,0.0,0.0,1082,161.0,0.0,360.0,26,0.0,0.0,0.13
H060,8,226.0,5379,293.0,0.07,0.0,62,0.0,0.0,0.0,1184,175.0,0.0,360.0,28,0.0,0.0,0.13
H060,9,235.0,5634,315.0,0.08,0.0,64,0.0,0.0,0.0,1286,188.0,0.0,360.0,29,0.0,0.0,0.13
H060,10,244.0,5890,337.0,0.09,0.0,66,0.0,0.0,0.0,1388,202.0,0.0,360.0,31,0.0,0.0,0.13
H060,11,254.0,6146,358.0,0.1,0.0,68,0.0,0.0,0.0,1490,215.0,0.0,360.0,32,0.0,0.0,0.13
H060,12,263.0,6402,380.0,0.11,0.0,70,0.0,0.0,0.0,1592,229.0,0.0,360.0,34,0.0,0.0,0.13
H060,13,273.0,6658,401.0,0.12,0.0,72,0.0,0.0,0.0,1694,242.0,0.0,360.0,36,0.0,0.0,0.13
H060,14,282.0,6913,423.0,0.13,0.0,74,0.0,0.0,0.0,1796,256.0,0.0,360.0,37,0.0,0.0,0.13
H060,15,292.0,7169,445.0,0.14,0.0,76,0.0,0.0,0.0,1898,269.0,0.0,360.0,39,0.0,0.0,0.13
H061,1,184.0,3582,140.0,0.0,0.0,52,0.0,0.0,15.0,440,80.0,0.0,360.0,15,0.0,0.0,0.0
H061,2,200.0,3837,160.0,0.03,0.0,53,0.0,0.0,18.0,534,93.0,0.0,360.0,16,0.0,0.0,0.0
H061,3,217.0,4092,180.0,0.06,0.0,55,0.0,0.0,21.0,628,107.0,0.0,360.0,18,0.0,0.0,0.0
H061,4,234.0,4347,200.0,0.09,0.0,57,0.0,0.0,24.0,722,120.0,0.0,360.0,19,0.0,0.0,0.0
H061,5,251.0,4602,221.0,0.12,0.0,59,0.0,0.0,27.0,816,134.0,0.0,360.0,21,0.0,0.0,0.0
H061,6,268.0,4857,241.0,0.15,0.0,61,0.0,0.0,30.0,910,147.0,0.0,360.0,22,0.0,0.0,0.0
H061,7,284.0,5112,261.0,0.18,0.0,63,0.0,0.0,33.0,1004,161.0,0.0,360.0,24,0.0,0.0,0.0
H061,8,301.0,5367,282.0,0.21,0.0,65,0.0,0.0,36.0,1098,174.0,0.0,360.0,25,0.0,0.0,0.0
H061,9,318.0,5622,302.0,0.24,0.0,67,0.0,0.0,39.0,1192,188.0,0.0,360.0,27,0.0,0.0,0.0
H061,10,335.0,5877,322.0,0.27,0.0,69,0.0,0.0,42.0,1286,201.0,0.0,360.0,29,0.0,0.0,0.0
H061,11,352.0,6132,343.0,0.3,0.0,71,0.0,0.0,45.0,1380,215.0,0.0,360.0,30,0.0,0.0,0.0
H061,12,368.0,6387,363.0,0.33,0.0,73,0.0,0.0,48.0,1474,228.0,0.0,360.0,32,0.0,0.0,0.0
H061,13,385.0,6642,383.0,0.36,0.0,75,0.0,0.0,51.0,1568,242.0,0.0,360.0,33,0.0,0.0,0.0
H061,14,402.0,6897,403.0,0.39,0.0,77,0.0,0.0,54.0,1662,255.0,0.0,360.0,35,0.0,0.0,0.0
H061,15,419.0,7152,424.0,0.42,0.0,79,0.0,0.0,57.0,1756,269.0,0.0,360.0,36,0.0,0.0,0.0
H062,1,180.0,3673,137.0,0.0,0.0,57,18.0,0.0,15.0,490,80.0,0.0,370.0,17,18.0,0.0,0.0
H062,2,190.0,3940,157.0,0.01,0.0,59,21.0,0.0,18.0,595,93.0,0.0,370.0,18,21.0,0.0,0.0
H062,3,201.0,4207,177.0,0.02,0.0,61,24.0,0.0,21.0,704,107.0,0.0,370.0,20,24.0,0.0,0.0
H062,4,212.0,4474,197.0,0.03,0.0,63,27.0,0.0,24.0,805,120.0,0.0,370.0,22,27.0,0.0,0.0
H062,5,223.0,4741,217.0,0.04,0.0,65,30.0,0.0,27.0,910,134.0,0.0,370.0,24,30.0,0.0,0.0
H062,6,234.0,5008,237.0,0.05,0.0,67,33.0,0.0,30.0,1015,147.3,0.0,370.0,25,33.0,0.0,0.0
H062,7,245.0,5275,257.0,0.06,0.0,69,36.0,0.0,33.0,1120,160.8,0.0,370.0,27,36.0,0.0,0.0
H062,8,256.0,5542,277.0,0.07,0.0,71,39.0,0.0,36.0,1225,174.3,0.0,370.0,29,39.0,0.0,0.0
H062,9,266.0,5809,297.0,0.08,0.0,73,42.0,0.0,39.0,1330,187.8,0.0,370.0,31,42.0,0.0,0.0
H062,10,277.0,6076,317.0,0.09,0.0,75,45.0,0.0,42.0,1435,201.3,0.0,370.0,32,45.0,0.0,0.0
H062,11,288.0,6343,337.0,0.1,0.0,77,48.0,0.0,45.0,1540,214.8,0.0,370.0,34,48.0,0.0,0.0
H062,12,299.0,6610,357.0,0.11,0.0,79,51.0,0.0,48.0,1645,228.3,0.0,370.0,36,51.0,0.0,0.0
H062,13,310.0,6877,377.0,0.12,0.0,81,54.0,0.0,51.0,1750,241.8,0.0,370.0,38,54.0,0.0,0.0
H062,14,320.0,7144,397.0,0.13,0.0,83,57.0,0.0,54.0,1855,255.3,0.0,370.0,40,57.0,0.0,0.0
H062,15,331.0,7411,417.0,0.14,0.0,85,60.0,0.0,57.0,1960,268.8,0.0,370.0,41,60.0,0.0,0.0
H063,1,184.0,3781,150.0,0.0,0.0,64,18.0,0.0,15.0,0,80.0,0.0,380.0,0,18.0,0.0,0.0
H063,2,199.0,4137,172.0,0.02,0.0,67,21.0,0.0,18.0,0,93.0,0.0,380.0,0,21.0,0.0,0.0
H063,3,214.0,4494,195.0,0.04,0.0,70,24.0,0.0,21.0,0,107.0,0.0,380.0,0,24.0,0.0,0.0
H063,4,230.0,4850,217.0,0.06,0.0,74,27.0,0.0,24.0,0,120.0,0.0,380.0,0,27.0,0.0,0.0
H063,5,245.0,5207,240.0,0.08,0.0,77,30.0,0.0,27.0,0,134.0,0.0,380.0,0,30.0,0.0,0.0
H063,6,261.0,5563,263.0,0.1,0.0,80,33.0,0.0,30.0,0,147.0,0.0,380.0,0,33.0,0.0,0.0
H063,7,276.0,5919,285.0,0.12,0.0,83,36.0,0.0,33.0,0,160.0,0.0,380.0,0,36.0,0.0,0.0
H063,8,291.0,6276,308.0,0.14,0.0,86,39.0,0.0,36.0,0,174.0,0.0,380.0,0,39.0,0.0,0.0
H063,9,307.0,6632,330.0,0.16,0.0,90,42.0,0.0,39.0,0,187.0,0.0,380.0,0,42.0,0.0,0.0
H063,10,322.0,6989,353.0,0.18,0.0,93,45.0,0.0,42.0,0,201.0,0.0,380.0,0,45.0,0.0,0.0
H063,11,337.0,7345,375.0,0.2,0.0,96,48.0,0.0,45.0,0,214.0,0.0,380.0,0,48.0,0.0,0.0
H063,12,353.0,7702,398.0,0.22,0.0,100,51.0,0.0,48.0,0,228.0,0.0,380.0,0,51.0,0.0,0.0
H063,13,368.0,8058,420.0,0.24,0.0,103,54.0,0.0,51.0,0,241.0,0.0,380.0,0,54.0,0.0,0.0
H063,14,383.0,8415,443.0,0.26,0.0,106,57.0,0.0,54.0,0,255.0,0.0,380.0,0,57.0,0.0,0.0
H063,15,398.0,8771,465.0,0.28,0.0,110,60.0,0.0,57.0,0,268.0,0.0,380.0,0,60.0,0.0,0.0
H064,1,153.0,3816,171.0,0.0,0.0,67,0.0,0.0,0.0,0,80.0,0.0,380.0,0,0.0,0.0,0.13
H064,2,163.0,4230,200.0,0.01,0.0,71,0.0,0.0,0.0,0,93.0,0.0,380.0,0,0.0,0.0,0.13
H064,3,174.0,4644,230.0,0.02,0.0,75,0.0,0.0,0.0,0,107.0,0.0,380.0,0,0.0,0.0,0.13
H064,4,184.0,5059,259.0,0.03,0.0,79,0.0,0.0,0.0,0,120.0,0.0,380.0,0,0.0,0.0,0.13
H064,5,195.0,5473,289.0,0.04,0.0,83,0.0,0.0,0.0,0,134.0,0.0,380.0,0,0.0,0.0,0.13
H064,6,206.0,5888,319.0,0.05,0.0,87,0.0,0.0,0.0,0,147.0,0.0,380.0,0,0.0,0.0,0.13
H064,7,216.0,6302,348.0,0.06,0.0,91,0.0,0.0,0.0,0,164.0,0.0,380.0,0,0.0,0.0,0.13
H064,8,227.0,6716,378.0,0.07,0.0,95,0.0,0.0,0.0,0,174.0,0.0,380.0,0,0.0,0.0,0.13
H064,9,237.0,7131,407.0,0.08,0.0,99,0.0,0.0,0.0,0,187.0,0.0,380.0,0,0.0,0.0,0.13
H064,10,248.0,7545,437.0,0.09,0.0,103,0.0,0.0,0.0,0,201.0,0.0,380.0,0,0.0,0.0,0.13
H064,11,258.0,7959,466.0,0.1,0.0,107,0.0,0.0,0.0,0,214.0,0.0,380.0,0,0.0,0.0,0.13
H064,12,269.0,8374,496.0,0.11,0.0,111,0.0,0.0,0.0,0,228.0,0.0,380.0,0,0.0,0.0,0.13
H064,13,279.0,8788,525.0,0.12,0.0,115,0.0,0.0,0.0,0,241.0,0.0,380.0,0,0.0,0.0,0.13
H064,14,290.0,9202,555.0,0.13,0.0,119,0.0,0.0,0.0,0,255.0,0.0,380.0,0,0.0,0.0,0.13
H064,15,300.0,9616,584.0,0.14,0.0,123,0.0,0.0,0.0,0,268.0,0.0,380.0,0,0.0,0.0,0.13
H065,1,173.0,3472,144.0,0.0,0.0,54,18.0,0.0,15.0,490,80.0,0.0,370.0,17,18.0,0.0,0.0
H065,2,184.0,3754,165.0,0.01,0.0,56,21.0,0.0,18.0,597,93.0,0.0,370.0,18,21.0,0.0,0.0
H065,3,195.0,4036,186.0,0.02,0.0,59,24.0,0.0,21.0,704,107.0,0.0,370.0,20,24.0,0.0,0.0
H065,4,206.0,4319,207.0,0.03,0.0,61,27.0,0.0,24.0,811,120.0,0.0,370.0,22,27.0,0.0,0.0
H065,5,217.0,4601,228.0,0.04,0.0,63,30.0,0.0,27.0,918,134.0,0.0,370.0,24,30.0,0.0,0.0
H065,6,228.0,4884,249.0,0.05,0.0,66,33.0,0.0,30.0,1025,147.0,0.0,370.0,26,33.0,0.0,0.0
H065,7,239.0,5166,270.0,0.06,0.0,68,36.0,0.0,33.0,1132,160.0,0.0,370.0,28,36.0,0.0,0.0
H065,8,250.0,5448,291.0,0.07,0.0,71,39.0,0.0,36.0,1239,174.0,0.0,370.0,30,39.0,0.0,0.0
H065,9,261.0,5731,312.0,0.08,0.0,73,42.0,0.0,39.0,1346,187.0,0.0,370.0,31,42.0,0.0,0.0
H065,10,272.0,6013,333.0,0.09,0.0,75,45.0,0.0,42.0,1453,201.0,0.0,370.0,33,45.0,0.0,0.0
H065,11,283.0,6295,354.0,0.1,0.0,77,48.0,0.0,45.0,1560,214.0,0.0,370.0,35,48.0,0.0,0.0
H065,12,294.0,6578,375.0,0.11,0.0,80,51.0,0.0,48.0,1667,228.0,0.0,370.0,37,51.0,0.0,0.0
H065,13,305.0,6860,396.0,0.12,0.0,82,54.0,0.0,51.0,1774,241.0,0.0,370.0,39,54.0,0.0,0.0
H065,14,316.0,7142,417.0,0.13,0.0,84,57.0,0.0,54.0,1881,255.0,0.0,370.0,40,57.0,0.0,0.0
H065,15,327.0,7424,438.0,0.14,0.0,87,60.0,0.0,57.0,1988,268.0,0.0,370.0,42,60.0,0.0,0.0
H066,1,170.0,3500,140.0,0.0,0.0,66,0.0,0.0,0.0,420,80.0,0.0,360.0,15,0.0,0.0,0.13
H066,2,180.0,3851,165.0,0.01,0.0,70,0.0,0.0,0.0,511,93.0,0.0,360.0,16,0.0,0.0,0.13
H066,3,190.0,4186,190.0,0.02,0.0,74,0.0,0.0,0.0,602,107.0,0.0,360.0,18,0.0,0.0,0.13
H066,4,200.0,4521,215.0,0.03,0.0,79,0.0,0.0,0.0,693,120.0,0.0,360.0,19,0.0,0.0,0.13
H066,5,210.0,4856,240.0,0.04,0.0,83,0.0,0.0,0.0,784,134.0,0.0,360.0,21,0.0,0.0,0.13
H066,6,220.0,5191,265.0,0.05,0.0,88,0.0,0.0,0.0,875,147.0,0.0,360.0,22,0.0,0.0,0.13
H066,7,230.0,5526,290.0,0.06,0.0,93,0.0,0.0,0.0,966,160.0,0.0,360.0,24,0.0,0.0,0.13
H066,8,240.0,5861,315.0,0.07,0.0,98,0.0,0.0,0.0,1057,173.0,0.0,360.0,25,0.0,0.0,0.13
H066,9,250.0,6196,340.0,0.08,0.0,103,0.0,0.0,0.0,1148,186.0,0.0,360.0,27,0.0,0.0,0.13
H066,10,260.0,6531,365.0,0.09,0.0,108,0.0,0.0,0.0,1239,199.0,0.0,360.0,28,0.0,0.0,0.13
H066,11,270.0,6866,390.0,0.1,0.0,113,0.0,0.0,0.0,1330,212.0,0.0,360.0,30,0.0,0.0,0.13
H066,12,280.0,7201,415.0,0.11,0.0,118,0.0,0.0,0.0,1421,225.0,0.0,360.0,31,0.0,0.0,0.13
H066,13,290.0,7536,440.0,0.12,0.0,123,0.0,0.0,0.0,1512,238.0,0.0,360.0,33,0.0,0.0,0.13
H066,14,300.0,7871,465.0,0.13,0.0,128,0.0,0.0,0.0,1603,251.0,0.0,360.0,35,0.0,0.0,0.13
H066,15,310.0,8206,490.0,0.14,0.0,133,0.0,0.0,0.0,1694,264.0,0.0,360.0,36,0.0,0.0,0.13
H067,1,170.0,3864,145.0,0.0,0.0,64,18.0,0.0,0.0,0,80.0,0.0,370.0,0,18.0,0.0,0.13
H067,2,182.0,4199,169.0,0.02,0.0,67,21.0,0.0,0.0,0,93.0,0.0,370.0,0,21.0,0.0,0.13
H067,3,194.0,4534,193.0,0.04,0.0,70,24.0,0.0,0.0,0,107.0,0.0,370.0,0,24.0,0.0,0.13
H067,4,207.0,4869,217.0,0.06,0.0,73,27.0,0.0,0.0,0,120.0,0.0,370.0,0,27.0,0.0,0.13
H067,5,219.0,5204,242.0,0.08,0.0,76,30.0,0.0,0.0,0,134.0,0.0,370.0,0,30.0,0.0,0.13
H067,6,232.0,5539,266.0,0.1,0.0,79,33.0,0.0,0.0,0,147.0,0.0,370.0,0,33.0,0.0,0.13
H067,7,244.0,5874,290.0,0.12,0.0,82,36.0,0.0,0.0,0,160.0,0.0,370.0,0,36.0,0.0,0.13
H067,8,256.0,6209,315.0,0.14,0.0,85,39.0,0.0,0.0,0,174.0,0.0,370.0,0,39.0,0.0,0.13
H067,9,269.0,6544,339.0,0.16,0.0,88,42.0,0.0,0.0,0,187.0,0.0,370.0,0,42.0,0.0,0.13
H067,10,281.0,6879,363.0,0.18,0.0,91,45.0,0.0,0.0,0,201.0,0.0,370.0,0,45.0,0.0,0.13
H067,11,293.0,7214,387.0,0.2,0.0,94,48.0,0.0,0.0,0,214.0,0.0,370.0,0,48.0,0.0,0.13
H067,12,306.0,7549,411.0,0.22,0.0,97,51.0,0.0,0.0,0,228.0,0.0,370.0,0,51.0,0.0,0.13
H067,13,318.0,7884,436.0,0.24,0.0,100,54.0,0.0,0.0,0,241.0,0.0,370.0,0,54.0,0.0,0.13
H067,14,330.0,8219,460.0,0.26,0.0,103,57.0,0.0,0.0,0,255.0,0.0,370.0,0,57.0,0.0,0.13
H067,15,342.0,8554,484.0,0.28,0.0,106,60.0,0.0,0.0,0,268.0,0.0,370.0,0,60.0,0.0,0.13
H068,1,,,,,,,,,,,,,,,,,
H068,2,,,,,,,,,,,,,,,,,
H068,3,,,,,,,,,,,,,,,,,
H068,4,,,,,,,,,,,,,,,,,
H068,5,,,,,,,,,,,,,,,,,
H068,6,,,,,,,,,,,,,,,,,
H068,7,,,,,,,,,,,,,,,,,
H068,8,,,,,,,,,,,,,,,,,
H068,9,,,,,,,,,,,,,,,,,
H068,10,,,,,,,,,,,,,,,,,
H068,11,,,,,,,,,,,,,,,,,
H068,12,,,,,,,,,,,,,,,,,
H068,13,,,,,,,,,,,,,,,,,
H068,14,,,,,,,,,,,,,,,,,
H068,15,,,,,,,,,,,,,,,,,
H069,1,183.0,3400,141.0,0.0,0.0,50,18.0,0.0,15.0,490,80.0,0.0,370.0,18,18.0,0.0,0.0
H069,2,193.0,3620,162.0,0.01,0.0,51,21.0,0.0,18.0,597,93.0,0.0,370.0,19,21.0,0.0,0.0
H069,3,204.0,3841,184.0,0.02,0.0,53,24.0,0.0,21.0,704,107.0,0.0,370.0,21,24.0,0.0,0.0
H069,4,215.0,4061,205.0,0.03,0.0,55,27.0,0.0,24.0,811,120.0,0.0,370.0,23,27.0,0.0,0.0
H069,5,226.0,4282,227.0,0.04,0.0,56,30.0,0.0,27.0,918,134.0,0.0,370.0,25,30.0,0.0,0.0
H069,6,237.0,4502,249.0,0.05,0.0,57,33.0,0.0,30.0,1025,147.0,0.0,370.0,27,33.0,0.0,0.0
H069,7,248.0,4723,270.0,0.06,0.0,59,36.0,0.0,33.0,1132,160.0,0.0,370.0,29,36.0,0.0,0.0
H069,8,259.0,4943,292.0,0.07,0.0,61,39.0,0.0,36.0,1239,174.0,0.0,370.0,31,39.0,0.0,0.0
H069,9,270.0,5163,313.0,0.08,0.0,62,42.0,0.0,39.0,1346,187.0,0.0,370.0,32,42.0,0.0,0.0
H069,10,281.0,5384,335.0,0.09,0.0,64,45.0,0.0,42.0,1453,201.0,0.0,370.0,34,45.0,0.0,0.0
H069,11,292.0,5604,356.0,0.1,0.0,65,48.0,0.0,45.0,1560,214.0,0.0,370.0,36,48.0,0.0,0.0
H069,12,303.0,5825,378.0,0.11,0.0,67,51.0,0.0,48.0,1667,228.0,0.0,370.0,38,51.0,0.0,0.0
H069,13,314.0,6045,399.0,0.12,0.0,69,54.0,0.0,51.0,1774,241.0,0.0,370.0,40,54.0,0.0,0.0
H069,14,325.0,6266,421.0,0.13,0.0,70,57.0,0.0,54.0,1881,255.0,0.0,370.0,41,57.0,0.0,0.0
H069,15,336.0,6486,442.0,0.14,0.0,72,60.0,0.0,57.0,1988,268.0,0.0,370.0,43,60.0,0.0,0.0
H070,1,,,,,,,,,,,,,,,,,
H070,2,,,,,,,,,,,,,,,,,
H070,3,,,,,,,,,,,,,,,,,
H070,4,,,,,,,,,,,,,,,,,
H070,5,,,,,,,,,,,,,,,,,
H070,6,,,,,,,,,,,,,,,,,
H070,7,,,,,,,,,,,,,,,,,
H070,8,,,,,,,,,,,,,,,,,
H070,9,,,,,,,,,,,,,,,,,
H070,10,,,,,,,,,,,,,,,,,
H070,11,,,,,,,,,,,,,,,,,
H070,12,,,,,,,,,,,,,,,,,
H070,13,,,,,,,,,,,,,,,,,
H070,14,,,,,,,,,,,,,,,,,
H070,15,,,,,,,,,,,,,,,,,
H071,1,191.0,3589,132.0,0.0,0.0,57,0.0,0.0,0.0,450,27.0,0.0,380.0,16,0.0,0.0,0.0
H071,2,208.0,3865,155.0,0.01,0.0,59,0.0,0.0,30.0,547,93.0,0.0,380.0,17,0.0,0.0,0.0
H071,3,255.0,4142,178.0,0.02,0.0,61,0.0,0.0,33.0,644,107.0,0.0,380.0,19,0.0,0.0,0.0
H071,4,242.0,4419,201.0,0.03,0.0,64,0.0,0.0,36.0,741,120.0,0.0,380.0,20,0.0,0.0,0.0
H071,5,259.0,4696,224.0,0.04,0.0,66,0.0,0.0,39.0,838,134.0,0.0,380.0,22,0.0,0.0,0.0
H071,6,277.0,4973,247.0,0.05,0.0,68,0.0,0.0,42.0,935,147.0,0.0,380.0,24,0.0,0.0,0.0
H071,7,294.0,5250,270.0,0.06,0.0,71,0.0,0.0,45.0,1032,161.0,0.0,380.0,25,0.0,0.0,0.0
H071,8,311.0,5527,293.0,0.07,0.0,73,0.0,0.0,48.0,1129,174.0,0.0,380.0,27,0.0,0.0,0.0
H071,9,328.0,5804,316.0,0.08,0.0,75,0.0,0.0,51.0,1126,188.0,0.0,380.0,28,0.0,0.0,0.0
H071,10,345.0,6081,339.0,0.09,0.0,78,0.0,0.0,54.0,1323,201.0,0.0,380.0,30,0.0,0.0,0.0
H071,11,363.0,6358,362.0,0.1,0.0,80,0.0,0.0,57.0,1420,215.0,0.0,380.0,32,0.0,0.0,0.0
H071,12,380.0,6634,385.0,0.11,0.0,82,0.0,0.0,60.0,1517,228.0,0.0,380.0,33,0.0,0.0,0.0
H071,13,397.0,6911,408.0,0.12,0.0,85,0.0,0.0,63.0,1614,242.0,0.0,380.0,35,0.0,0.0,0.0
H071,14,414.0,7188,431.0,0.13,0.0,87,0.0,0.0,66.0,1711,255.0,0.0,380.0,36,0.0,0.0,0.0
H071,15,431.0,7465,454.0,0.14,0.0,89,0.0,0.0,69.0,1808,269.0,0.0,380.0,38,0.0,0.0,0.0
H072,1,182.0,3922,149.0,0.0,0.0,65,0.0,0.0,27.0,0,80.0,0.0,390.0,0,0.0,0.0,0.0
H072,2,197.0,4303,174.0,0.01,0.0,68,0.0,0.0,30.0,0,93.0,0.0,390.0,0,0.0,0.0,0.0
H072,3,212.0,4684,199.0,0.02,0.0,72,0.0,0.0,33.0,0,107.0,0.0,390.0,0,0.0,0.0,0.0
H072,4,227.0,5065,224.0,0.03,0.0,75,0.0,0.0,36.0,0,120.0,0.0,390.0,0,0.0,0.0,0.0
H072,5,242.0,5447,249.0,0.04,0.0,79,0.0,0.0,39.0,0,134.0,0.0,390.0,0,0.0,0.0,0.0
H072,6,257.0,5828,274.0,0.05,0.0,83,0.0,0.0,42.0,0,147.0,0.0,390.0,0,0.0,0.0,0.0
H072,7,272.0,6210,299.0,0.06,0.0,87,0.0,0.0,45.0,0,161.0,0.0,390.0,0,0.0,0.0,0.0
H072,8,287.0,6591,324.0,0.07,0.0,90,0.0,0.0,48.0,0,175.0,0.0,390.0,0,0.0,0.0,0.0
H072,9,302.0,6972,349.0,0.08,0.0,94,0.0,0.0,51.0,0,188.0,0.0,390.0,0,0.0,0.0,0.0
H072,10,317.0,7353,374.0,0.09,0.0,98,0.0,0.0,54.0,0,201.0,0.0,390.0,0,0.0,0.0,0.0
H072,11,332.0,7735,399.0,0.1,0.0,101,0.0,0.0,57.0,0,215.0,0.0,390.0,0,0.0,0.0,0.0
H072,12,347.0,8116,424.0,0.11,0.0,105,0.0,0.0,60.0,0,228.0,0.0,390.0,0,0.0,0.0,0.0
H072,13,362.0,8497,449.0,0.12,0.0,108,0.0,0.0,63.0,0,242.0,0.0,390.0,0,0.0,0.0,0.0
